-0.43945,-0.24792,-0.059005,1,18
-0.45094,-0.2544,-0.048304,2,19
-0.4796,-0.27057,-0.038506,7,20
-0.48199,-0.27192,-0.025807,8,21
-0.47716,-0.26919,-0.01272,8,22
-0.47903,-0.27025,0,10,23
-0.4876,-0.27509,0.012998,9,24
-0.49417,-0.27879,0.026459,6,25
-0.42735,-0.24109,-0.15311,1,10
-0.48829,-0.27547,0.039203,5,26
-0.49061,-0.27678,-0.16152,2,11
-0.48042,-0.27104,0.051462,11,27
-0.61002,-0.34415,-0.18335,4,12
-0.49828,-0.28111,0.066903,7,28
-0.55595,-0.31365,-0.15125,2,13
-0.48989,-0.27638,0.07905,7,29
-0.47537,-0.26819,-0.11601,3,14
-0.48644,-0.27443,0.09176,10,30
-0.4793,-0.2704,0.10369,11,31
-0.43494,-0.24378,-0.058308,1,18
-0.43949,-0.24633,-0.047003,2,19
-0.48035,-0.26923,-0.038506,7,20
-0.48274,-0.27057,-0.025807,8,21
-0.47442,-0.2659,-0.012627,9,22
-0.47629,-0.26695,0,10,23
-0.49186,-0.27568,0.013091,9,24
-0.4932,-0.27643,0.026366,7,25
-0.42969,-0.24083,-0.1537,1,10
-0.48383,-0.27118,0.038785,5,26
-0.50312,-0.28199,-0.16538,2,11
-0.47944,-0.26872,0.051276,12,27
-0.60085,-0.33677,-0.18032,4,12
-0.49213,-0.27583,0.065974,7,28
-0.54155,-0.30353,-0.1471,2,13
-0.4872,-0.27307,0.078494,8,29
-0.46929,-0.26303,-0.11435,3,14
-0.49237,-0.27597,0.092733,11,30
-0.48177,-0.27003,0.10406,11,31
-0.43918,-0.24434,-0.058772,1,18
-0.44896,-0.24979,-0.047932,2,19
-0.47596,-0.26481,-0.038087,6,20
-0.48185,-0.26808,-0.025714,8,21
-0.48399,-0.26927,-0.012859,10,22
-0.47713,-0.26546,0,10,23
-0.49272,-0.27413,0.013091,9,24
-0.49057,-0.27294,0.02618,7,25
-0.42043,-0.23391,-0.15013,1,10
-0.48642,-0.27063,0.038924,5,26
-0.504,-0.28041,-0.16538,1,11
-0.48202,-0.26818,0.051462,13,27
-0.61036,-0.33958,-0.18285,4,12
-0.49299,-0.27428,0.065974,7,28
-0.46597,-0.25925,-0.12635,1,13
-0.48287,-0.26865,0.077659,8,29
-0.49323,-0.27442,0.092733,11,30
-0.47918,-0.2666,0.10331,11,31
-0.45029,-0.24888,-0.060166,1,18
-0.44268,-0.24468,-0.047189,2,19
-0.48369,-0.26734,-0.038645,6,20
-0.47735,-0.26384,-0.025435,8,21
-0.47074,-0.26018,-0.012487,10,22
-0.47436,-0.26219,0,10,23
-0.49349,-0.27276,0.013091,10,24
-0.49133,-0.27157,0.02618,7,25
-0.42442,-0.23458,-0.15132,1,10
-0.48718,-0.26927,0.038924,5,26
-0.48459,-0.26784,-0.15877,1,11
-0.47928,-0.26491,0.051091,12,27
-0.59268,-0.32758,-0.17728,3,12
-0.49202,-0.27194,0.065741,7,28
-0.43093,-0.23818,-0.11666,1,13
-0.48708,-0.26922,0.078215,8,29
-0.48709,-0.26922,0.091436,12,30
-0.47132,-0.26051,0.10146,11,31
-0.44929,-0.24659,-0.059934,1,18
-0.48273,-0.26494,-0.038506,6,20
-0.47813,-0.26242,-0.025435,8,21
-0.47326,-0.25975,-0.012534,10,22
-0.47339,-0.25982,0,10,23
-0.49429,-0.27129,0.013091,10,24
-0.48864,-0.26819,0.025994,7,25
-0.43683,-0.23975,-0.15549,1,10
-0.48623,-0.26686,0.038785,6,26
-0.47696,-0.26178,-0.15601,1,11
-0.47658,-0.26157,0.050719,13,27
-0.60213,-0.33047,-0.17981,3,12
-0.49282,-0.27048,0.065741,7,28
-0.43845,-0.24064,-0.11851,1,13
-0.48441,-0.26586,0.077659,8,29
-0.48962,-0.26872,0.09176,12,30
-0.48071,-0.26384,0.10331,11,31
-0.44519,-0.24263,-0.071257,0,17
-0.44478,-0.2424,-0.059237,1,18
-0.48702,-0.26542,-0.038785,4,20
