-4.8818,-0.046012,-0.68612,3,17
-4.8964,-0.046149,-0.57262,10,18
-4.8965,-0.04615,-0.45684,4,19
-4.9058,-0.046238,-0.34306,6,20
-4.8965,-0.04615,-0.22835,7,21
-4.8845,-0.046037,-0.11341,5,22
-4.8958,-0.046143,0,5,23
-4.8965,-0.04615,0.11369,3,24
-4.9025,-0.046206,0.22863,3,25
-4.8819,-0.046012,0.34139,3,26
-4.8786,-0.045981,0.45517,6,27
-4.8845,-0.046037,0.57123,3,28
-14.394,-0.13567,2.7121,0,31
-4.9017,-0.03251,-0.68891,4,17
-4.9084,-0.032554,-0.57402,10,18
-4.9126,-0.032582,-0.45833,4,19
-4.9159,-0.032604,-0.34376,6,20
-4.9086,-0.032555,-0.22891,7,21
-4.9006,-0.032502,-0.11378,6,22
-4.9059,-0.032538,0,5,23
-4.9066,-0.032542,0.11392,3,24
-4.9165,-0.032608,0.22928,3,25
-4.8939,-0.032458,0.34223,3,26
-4.8926,-0.03245,0.45647,6,27
-4.8826,-0.032383,0.571,3,28
-14.416,-0.095612,2.7162,0,31
-4.9196,-0.01889,-0.69141,4,17
-4.9204,-0.018893,-0.57541,10,18
-4.9126,-0.018863,-0.45833,3,19
-4.9259,-0.018914,-0.34446,6,20
-4.9186,-0.018886,-0.22938,7,21
-4.9086,-0.018848,-0.11397,6,22
-4.914,-0.018868,0,3,23
-4.9226,-0.018901,0.11429,3,24
-4.9286,-0.018924,0.22984,3,25
-4.912,-0.01886,0.34348,3,26
-4.9067,-0.01884,0.45777,6,27
-4.9105,-0.018855,0.57425,3,28
-8.7185,-0.033476,1.6427,0,31
-4.9216,-0.0042954,-0.69169,3,17
-4.9364,-0.0043083,-0.57727,11,18
-4.9386,-0.0043102,-0.46074,4,19
-4.9439,-0.0043149,-0.34571,6,20
-4.9406,-0.004312,-0.2304,7,21
-4.9347,-0.0043068,-0.11457,5,22
-4.938,-0.0043097,0,4,23
-4.9447,-0.0043155,0.1148,3,24
-4.9386,-0.0043103,0.23031,3,25
-4.924,-0.0042975,0.34432,3,26
-4.9186,-0.0042928,0.45889,6,27
-4.9185,-0.0042927,0.57518,3,28
-19.035,-0.016613,3.1273,1,30
-4.9454,0.0094943,-0.69503,4,17
-4.9542,0.0095113,-0.57936,11,18
-4.9505,0.0095041,-0.46186,4,19
-4.9519,0.0095068,-0.34627,6,20
