-6.772,-0.21519,-0.95222,5,17
-6.7645,-0.21495,-0.79145,30,18
-6.7632,-0.21491,-0.63129,9,19
-6.7521,-0.21455,-0.47239,14,20
-6.7552,-0.21465,-0.31518,17,21
-6.7368,-0.21407,-0.15649,10,22
-6.7326,-0.21393,0,8,23
-6.7408,-0.21419,0.15658,8,24
-6.7353,-0.21402,0.31425,6,25
-6.7262,-0.21373,0.47058,6,26
-6.7035,-0.21301,0.62572,21,27
-6.7148,-0.21337,0.78564,6,28
-6.7027,-0.21298,0.94248,11,29
-6.6928,-0.21267,1.1001,19,30
-6.681,-0.21229,1.2594,13,31
-6.7646,-0.19722,-0.95111,4,17
-6.765,-0.19724,-0.79145,30,18
-6.7598,-0.19708,-0.63092,9,19
-6.7546,-0.19693,-0.47253,14,20
-6.7538,-0.19691,-0.31509,17,21
-6.7393,-0.19649,-0.15653,10,22
-6.7351,-0.19637,0,8,23
-6.7453,-0.19666,0.15667,8,24
-6.7398,-0.1965,0.31444,6,25
-6.7247,-0.19606,0.47044,5,26
-6.71,-0.19563,0.62628,18,27
-6.7193,-0.1959,0.78611,6,28
-6.7032,-0.19544,0.94248,11,29
-6.6973,-0.19526,1.1008,18,30
-6.6796,-0.19475,1.259,12,31
-6.7276,-0.17499,-0.94582,1,17
-6.7497,-0.17557,-0.78959,7,18
-6.7643,-0.17595,-0.63129,6,19
-6.7612,-0.17587,-0.47295,11,20
-6.7504,-0.17559,-0.3149,12,21
-6.7379,-0.17526,-0.15649,7,22
-6.7397,-0.17531,0,7,23
-6.7519,-0.17563,0.15681,6,24
-6.7284,-0.17501,0.31388,4,25
-6.7293,-0.17504,0.47072,5,26
-6.7106,-0.17455,0.62628,15,27
-6.71,-0.17454,0.78495,5,28
-6.7058,-0.17443,0.94276,8,29
-6.6861,-0.17391,1.0989,2,30
-6.6802,-0.17376,1.259,8,31
-6.6829,-0.13532,-0.93942,0,17
-6.6573,-0.1348,-0.77867,1,18
-6.6697,-0.13505,-0.62238,0,19
-6.6484,-0.13462,-0.465,0,20
-6.6434,-0.13452,-0.30987,0,21
-6.6309,-0.13427,-0.15398,0,22
-6.6346,-0.13434,0,0,23
-6.6608,-0.13487,0.15468,0,24
-6.6694,-0.13505,0.31108,0,25
-6.6384,-0.13442,0.4643,0,26
-6.6159,-0.13396,0.61736,0,27
-6.6056,-0.13376,0.77263,0,28
-6.6235,-0.13412,0.93107,0,29
-6.6061,-0.13376,1.0856,1,30
-6.5651,-0.13294,1.2372,0,31
-6.6715,-0.11529,-0.7803,0,18
-6.7019,-0.11581,-0.62535,0,19
-6.6747,-0.11534,-0.46681,0,20
-6.6837,-0.1155,-0.31174,0,21
-6.6572,-0.11504,-0.15458,0,22
-6.689,-0.11559,0,0,23
-6.7032,-0.11583,0.15565,0,24
-6.6797,-0.11543,0.31155,0,25
-6.6508,-0.11493,0.46514,0,26
-6.6382,-0.11471,0.6194,0,27
-6.6259,-0.1145,0.77496,0,28
-6.6239,-0.11446,0.93107,0,29
-6.5808,-0.11372,1.0813,0,30
-6.6009,-0.11407,1.2439,0,31
-6.7707,-0.098089,-0.95167,3,17
-6.7599,-0.097933,-0.63074,3,19
-6.7648,-0.098003,-0.47309,4,20
-6.74,-0.097644,-0.31434,5,21
-6.7235,-0.097405,-0.15612,3,22
-6.7213,-0.097373,0,2,23
-6.7255,-0.097434,0.15616,2,24
-6.714,-0.097267,0.31313,2,25
-6.7089,-0.097194,0.46918,0,26
-6.6942,-0.096981,0.62461,3,27
-6.6917,-0.096944,0.78262,2,28
-6.7014,-0.097085,0.94192,3,29
-6.6422,-0.096228,1.0914,0,30
-6.7571,-0.077841,-0.94972,5,17
-6.7535,-0.0778,-0.78982,19,18
-6.7422,-0.077669,-0.31444,6,21
-6.7092,-0.077289,0.46918,0,26
-6.6604,-0.076726,1.255,8,31
-6.7573,-0.058971,-0.94972,5,17
-6.7557,-0.058957,-0.79006,20,18
-6.7524,-0.058928,-0.62999,7,19
-6.7513,-0.058918,-0.47211,9,20
-6.7199,-0.058645,-0.15602,3,22
-6.7317,-0.058748,0,6,23
-6.7359,-0.058784,0.15639,6,24
-6.7384,-0.058806,0.31425,5,25
-6.7173,-0.058622,0.46974,3,26
-6.6947,-0.058424,0.62461,14,27
-6.714,-0.058593,0.78518,6,28
-6.6999,-0.05847,0.94165,8,29
-6.6743,-0.058247,1.2576,9,31
-6.7515,-0.038887,-0.94888,6,17
-6.7598,-0.038934,-0.79052,19,18
-6.7526,-0.038893,-0.62999,7,19
-6.7434,-0.03884,-0.47155,10,20
-6.7326,-0.038778,-0.31397,0,21
-6.7181,-0.038694,-0.15598,2,22
-6.7279,-0.038751,0,7,23
-6.7421,-0.038832,0.15653,8,24
-6.7386,-0.038812,0.31425,6,25
-6.7095,-0.038645,0.46918,4,26
-6.6968,-0.038572,0.62479,14,27
-6.7161,-0.038683,0.78541,6,28
-6.7,-0.03859,0.94165,8,29
-6.7001,-0.03859,1.1008,17,30
-6.6705,-0.03842,1.2568,8,31
-6.7516,-0.020032,-0.94888,6,17
-6.7559,-0.020045,-0.79006,20,18
-6.7546,-0.020041,-0.63018,8,19
-6.7435,-0.020008,-0.47155,10,20
-6.7027,-0.019887,-0.31257,0,21
-6.6862,-0.019838,-0.15523,1,22
-6.73,-0.019968,0,8,23
-6.7442,-0.02001,0.15658,8,24
-6.7406,-0.02,0.31434,6,25
-6.7255,-0.019955,0.4703,4,26
-6.7108,-0.019911,0.62609,19,27
-6.7083,-0.019904,0.78448,5,28
-6.6962,-0.019868,0.94109,8,29
-6.6903,-0.01985,1.0992,18,30
-6.6804,-0.019821,1.2587,9,31
-6.7556,0.001178,-0.94944,6,17
-6.7579,0.0011784,-0.79029,20,18
-6.7606,0.0011789,-0.63074,10,19
-6.7435,0.0011759,-0.47155,10,20
-6.7107,0.0011702,-0.31295,0,21
-6.7062,0.0011694,-0.1557,3,22
-6.73,0.0011735,0,8,23
-6.7382,0.0011749,0.15644,8,24
-6.7367,0.0011747,0.31416,6,25
-6.7156,0.001171,0.4696,4,26
-6.7128,0.0011705,0.62628,19,27
-6.7103,0.0011701,0.78471,6,28
-6.7061,0.0011694,0.94248,8,29
-6.6923,0.0011669,1.0995,18,30
-6.6785,0.0011645,1.2583,9,31
-6.7576,0.018869,-0.94972,6,17
-6.7579,0.01887,-0.79029,20,18
-6.7546,0.01886,-0.63018,10,19
-6.7475,0.01884,-0.47183,10,20
-6.7047,0.018721,-0.31267,0,21
-6.7002,0.018708,-0.15556,3,22
-6.728,0.018786,0,8,23
-6.7422,0.018826,0.15653,8,24
-6.7387,0.018816,0.31425,6,25
-6.7136,0.018746,0.46946,4,26
-6.7128,0.018744,0.62628,18,27
-6.7162,0.018753,0.78541,6,28
-6.6922,0.018686,0.94053,8,29
-6.6923,0.018686,1.0995,18,30
-6.6686,0.01862,1.2564,8,31
-6.7595,0.038932,-0.95,6,17
-6.7558,0.038911,-0.79006,19,18
-6.7526,0.038892,-0.62999,9,19
-6.7414,0.038828,-0.47141,10,20
-6.7086,0.038639,-0.31285,0,21
-6.6921,0.038544,-0.15537,2,22
-6.7319,0.038773,0,8,23
-6.7441,0.038843,0.15658,8,24
-6.7346,0.038789,0.31407,6,25
-6.7215,0.038713,0.47002,5,26
-6.7008,0.038594,0.62516,18,27
-6.7141,0.038671,0.78518,6,28
-6.704,0.038613,0.9422,8,29
-6.6922,0.038544,1.0995,18,30
-6.6705,0.03842,1.2568,9,31
-6.7573,0.060148,-0.94972,6,17
-6.7557,0.060134,-0.79006,20,18
-6.7524,0.060105,-0.62999,10,19
-6.7493,0.060076,-0.47197,13,20
-6.7044,0.059678,-0.31267,0,21
-6.6799,0.059459,-0.15509,2,22
-6.7317,0.059921,0,8,23
-6.7399,0.059993,0.15649,8,24
-6.7404,0.059998,0.31434,6,25
-6.7333,0.059934,0.47086,5,26
-6.7066,0.059697,0.62572,18,27
-6.712,0.059745,0.78495,6,28
-6.6999,0.059637,0.94165,8,29
-6.696,0.059602,1.1001,16,30
-6.6723,0.059392,1.2572,9,31
-6.7532,0.078972,-0.94916,6,17
-6.7555,0.078999,-0.79006,19,18
-6.7502,0.078938,-0.62981,10,19
-6.7451,0.078877,-0.47169,14,20
-6.7282,0.078681,-0.31379,0,21
-6.6877,0.078207,-0.15528,2,22
-6.7255,0.078649,0,8,23
-6.7417,0.078838,0.15653,8,24
-6.7422,0.078844,0.31444,6,25
-6.7351,0.078761,0.471,3,26
-6.7104,0.078472,0.62609,17,27
-6.7078,0.078442,0.78448,5,28
-6.6997,0.078347,0.94165,8,29
-6.6997,0.078347,1.1008,16,30
-6.6741,0.078048,1.2576,9,31
-6.7588,0.099096,-0.95,6,17
-6.7552,0.099043,-0.79006,18,18
-6.746,0.098908,-0.62944,9,19
-6.7488,0.098949,-0.47197,13,20
-6.722,0.098556,-0.31351,0,21
-6.6915,0.098109,-0.15537,2,22
-6.7253,0.098604,0,8,23
-6.7155,0.09846,0.15593,3,24
-6.7419,0.098849,0.31444,4,25
-6.7081,0.098353,0.62591,14,27
-6.7096,0.098374,0.78471,3,28
-6.6975,0.098196,0.94137,3,29
-6.6856,0.098023,1.0985,4,30
-6.607,0.096871,1.245,1,31
-6.7486,0.1178,-0.9486,2,17
-6.741,0.11767,-0.78843,7,18
-6.7218,0.11733,-0.62721,3,19
-6.7226,0.11734,-0.47016,2,20
-6.6877,0.11673,-0.31192,0,21
-6.6652,0.11634,-0.15477,0,22
-6.723,0.11735,0,1,23
-6.6314,0.13428,-0.30931,0,21
-6.6229,0.1341,-0.15379,0,22
-6.6586,0.13483,0,0,23
-6.6428,0.13451,0.15426,0,24
-6.5975,0.13359,0.30773,0,25
-6.6105,0.13385,0.46235,0,26
-6.5801,0.13324,0.61402,0,27
-6.5957,0.13355,0.77147,0,28
-6.5958,0.13355,0.92717,0,29
-6.5725,0.13308,1.08,1,30
-6.5808,0.13325,1.2401,0,31
-6.6191,0.15368,-0.93051,0,17
-6.6251,0.15382,-0.77496,0,18
-6.6314,0.15396,-0.61885,0,19
-6.6639,0.15472,-0.46611,0,20
-6.625,0.15381,-0.30903,0,21
-6.6004,0.15324,-0.15328,0,22
-6.6222,0.15375,0,0,23
-6.6384,0.15413,0.15417,0,24
-6.613,0.15354,0.30848,0,25
-6.5956,0.15313,0.6155,0,27
-6.6191,0.15368,0.77426,0,28
-6.578,0.15272,1.081,0,30
-6.6524,0.1742,-0.77821,0,18
-6.6628,0.17447,-0.62182,0,19
-6.6525,0.1742,-0.31034,0,21
-6.6499,0.17413,-0.15444,0,22
-6.6597,0.17439,0,0,23
-6.6399,0.17387,0.15421,0,24
-6.7344,0.17635,0.31416,0,25
-6.6687,0.17463,0.62238,2,27
-6.7318,0.17628,0.7875,0,28
-6.6899,0.17518,0.94053,3,29
-6.69,0.17518,1.0995,3,30
-6.6664,0.17457,1.2564,3,31
-6.7293,0.19502,-0.78727,0,18
-6.7419,0.19538,-0.62925,0,19
-6.7606,0.19593,-0.47295,0,20
-6.6979,0.19411,-0.31248,0,21
-6.6794,0.19357,-0.15514,1,22
-6.7154,0.19461,0.15598,0,24
-6.7387,0.19529,0.47141,0,26
-6.6995,0.19415,0.78378,3,28
-6.7838,0.21793,-0.95389,0,17
-6.7227,0.21597,-0.78657,1,18
-6.7591,0.21714,-0.63092,0,19
-6.7161,0.21576,-0.46988,0,20
-6.7053,0.21541,-0.31285,0,21
-6.6808,0.21462,-0.15519,2,22
-6.7365,0.21641,0,6,23
-6.7372,0.21643,0.31434,5,25
-6.7128,0.21565,0.78541,6,28
-6.7066,0.21545,0.94304,8,29
-6.7007,0.21526,1.1014,17,30
-6.6809,0.21462,1.2594,12,31
-6.7752,0.2366,-0.95278,0,17
-6.734,0.23515,-0.78797,1,18
-6.7247,0.23483,-0.62776,0,19
-6.7295,0.235,-0.47086,0,20
-6.7226,0.23476,-0.31369,0,21
-6.6801,0.23327,-0.15519,2,22
-6.7299,0.23501,0,7,23
-6.7381,0.2353,0.15653,6,24
-6.7446,0.23552,0.31472,6,25
-6.7215,0.23472,0.4703,4,26
-6.7088,0.23427,0.62628,19,27
-6.7161,0.23453,0.78588,6,28
-6.6981,0.2339,0.94192,9,29
